Index,Vehicle_ID,Frame_ID,Global_X,Global_Y,Global_Time_New
0,10000,739,6451000.0,1873200.0,70000
1,10000,739,6451000.5,1873200.0,70100
2,10000,739,6451001.0,1873200.0,70200
3,10000,739,6451001.5,1873200.0,70300
4,10000,739,6451002.0,1873200.0,70400
5,10000,739,6451002.5,1873200.0,70500
6,10000,739,6451003.0,1873200.0,70600
7,10000,739,6451003.5,1873200.0,70700
8,10000,739,6451004.0,1873200.0,70800
9,10000,739,6451004.5,1873200.0,70900
10,10000,739,6451005.0,1873200.0,71000
11,10000,739,6451005.5,1873200.0,71100
12,10000,739,6451006.0,1873200.0,71200
13,10000,739,6451006.5,1873200.0,71300
14,10000,739,6451007.0,1873200.0,71400
15,10000,739,6451007.5,1873200.0,71500
16,10000,739,6451008.0,1873200.0,71600
17,10000,739,6451008.5,1873200.0,71700
18,10000,739,6451009.0,1873200.0,71800
19,10000,739,6451009.5,1873200.0,71900
20,10000,739,6451010.0,1873200.0,72000
21,10000,739,6451010.5,1873200.0,72100
22,10000,739,6451011.0,1873200.0,72200
23,10000,739,6451011.5,1873200.0,72300
24,10000,739,6451012.0,1873200.0,72400
25,10000,739,6451012.5,1873200.0,72500
26,10000,739,6451013.0,1873200.0,72600
27,10000,739,6451013.5,1873200.0,72700
28,10000,739,6451014.0,1873200.0,72800
29,10000,739,6451014.5,1873200.0,72900
30,10001,739,6451000.0,1873210.0,70100
31,10001,739,6451000.3025,1873210.0,70200
32,10001,739,6451000.609999999,1873210.0,70300
33,10001,739,6451000.9225,1873210.0,70400
34,10001,739,6451001.24,1873210.0,70500
35,10001,739,6451001.5625,1873210.0,70600
36,10001,739,6451001.89,1873210.0,70700
37,10001,739,6451002.222499999,1873210.0,70800
38,10001,739,6451002.5600000005,1873210.0,70900
39,10001,739,6451002.9025,1873210.0,71000
40,10001,739,6451003.25,1873210.0,71100
41,10001,739,6451003.6025,1873210.0,71200
42,10001,739,6451003.96,1873210.0,71300
43,10001,739,6451004.322500001,1873210.0,71400
44,10001,739,6451004.69,1873210.0,71500
45,10001,739,6451005.0625,1873210.0,71600
46,10001,739,6451005.4399999995,1873210.0,71700
47,10001,739,6451005.8225,1873210.0,71800
48,10001,739,6451006.21,1873210.0,71900
49,10001,739,6451006.6025,1873210.0,72000
50,10001,739,6451007.0,1873210.0,72100
51,10001,739,6451007.4025,1873210.0,72200
52,10001,739,6451007.81,1873210.0,72300
53,10001,739,6451008.2225,1873210.0,72400
54,10001,739,6451008.640000001,1873210.0,72500
55,10001,739,6451009.0625,1873210.0,72600
56,10001,739,6451009.49,1873210.0,72700
57,10001,739,6451009.922499999,1873210.0,72800
58,10001,739,6451010.36,1873210.0,72900
59,10001,739,6451010.8025,1873210.0,73000
60,10002,739,6451020.0,1873220.0,70200
61,10002,739,6451020.4,1873221.451,70300
62,10002,739,6451020.8,1873222.804,70400
63,10002,739,6451021.2,1873224.059,70500
64,10002,739,6451021.6,1873225.216,70600
65,10002,739,6451022.0,1873226.275,70700
66,10002,739,6451022.4,1873227.236,70800
67,10002,739,6451022.8,1873228.099,70900
68,10002,739,6451023.2,1873228.864,71000
69,10002,739,6451023.6,1873229.531,71100
70,10002,739,6451024.0,1873230.1,71200
71,10002,739,6451024.4,1873230.571,71300
72,10002,739,6451024.8,1873230.944,71400
73,10002,739,6451025.2,1873231.219,71500
74,10002,739,6451025.6,1873231.396,71600
75,10002,739,6451026.0,1873231.475,71700
76,10002,739,6451026.4,1873231.456,71800
77,10002,739,6451026.8,1873231.339,71900
78,10002,739,6451027.2,1873231.124,72000
79,10002,739,6451027.6,1873230.811,72100
80,10002,739,6451028.0,1873230.4,72200
81,10002,739,6451028.4,1873229.891,72300
82,10002,739,6451028.8,1873229.284,72400
83,10002,739,6451029.2,1873228.579,72500
84,10002,739,6451029.6,1873227.776,72600
85,10002,739,6451030.0,1873226.875,72700
86,10002,739,6451030.4,1873225.876,72800
87,10002,739,6451030.8,1873224.779,72900
88,10002,739,6451031.2,1873223.584,73000
89,10002,739,6451031.6,1873222.291,73100
90,10003,739,6451030.0,1873230.0,70300
91,10003,739,6451030.205,1873231.3509999998,70400
92,10003,739,6451030.42,1873232.604,70500
93,10003,739,6451030.645,1873233.7589999998,70600
94,10003,739,6451030.88,1873234.816,70700
95,10003,739,6451031.125,1873235.775,70800
96,10003,739,6451031.38,1873236.636,70900
97,10003,739,6451031.6450000005,1873237.399,71000
98,10003,739,6451031.92,1873238.064,71100
99,10003,739,6451032.205,1873238.631,71200
100,10003,739,6451032.5,1873239.1,71300
101,10003,739,6451032.805000001,1873239.471,71400
102,10003,739,6451033.12,1873239.744,71500
103,10003,739,6451033.444999999,1873239.919,71600
104,10003,739,6451033.78,1873239.996,71700
105,10003,739,6451034.125,1873239.975,71800
106,10003,739,6451034.48,1873239.856,71900
107,10003,739,6451034.845000001,1873239.639,72000
108,10003,739,6451035.22,1873239.324,72100
109,10003,739,6451035.6049999995,1873238.911,72200
110,10003,739,6451036.0,1873238.4,72300
111,10003,739,6451036.405,1873237.791,72400
112,10003,739,6451036.82,1873237.084,72500
113,10003,739,6451037.244999999,1873236.2789999999,72600
114,10003,739,6451037.68,1873235.3760000002,72700
115,10003,739,6451038.125,1873234.375,72800
116,10003,739,6451038.58,1873233.2759999998,72900
117,10003,739,6451039.045,1873232.0790000001,73000
118,10003,739,6451039.52,1873230.784,73100
119,10003,739,6451040.005,1873229.391,73200
120,10004,739,6451060.0,1873270.0,70400
121,10004,739,6451059.800003333,1873269.9990000082,70500
122,10004,739,6451059.600026666,1873269.9960001332,70600
123,10004,739,6451059.400089996,1873269.991000675,70700
124,10004,739,6451059.200213316,1873269.9840021331,70800
125,10004,739,6451059.000416615,1873269.9750052078,70900
126,10004,739,6451058.80071987,1873269.9640107986,71000
127,10004,739,6451058.601143053,1873269.9510200052,71100
128,10004,739,6451058.401706121,1873269.936034126,71200
129,10004,739,6451058.202429016,1873269.9190546602,71300
130,10004,739,6451058.003331667,1873269.9000833055,71400
131,10004,739,6451057.804433983,1873269.8791219592,71500
132,10004,739,6451057.605755854,1873269.8561727172,71600
133,10004,739,6451057.407317148,1873269.8312378742,71700
134,10004,739,6451057.209137707,1873269.8043199242,71800
135,10004,739,6451057.01123735,1873269.7754215586,71900
